Date,Total Rainfall (mm),Mean Humidity (%)
2019-05-31,3.3,88
2019-06-01,0.0,82
2019-06-02,5.0,85
2019-06-03,13.3,88
2019-06-04,1.1,86
2019-06-05,1.1,85
2019-06-06,6.7,87
2019-06-07,27.8,87
2019-06-08,10.7,85
2019-06-09,5.2,88
2019-06-10,7.6,87
2019-06-11,6.4,85
2019-06-12,1.2,82
2019-06-13,15.2,81
2019-06-14,18.6,87
2019-06-15,7.2,84
2019-06-16,2.7,87
2019-06-17,0.7,84
2019-06-18,1.2,84
2019-06-19,0.8,84
2019-06-20,2.3,87
2019-06-21,10.0,87
2019-06-22,7.7,84
2019-06-23,1.1,80
2019-06-24,0.6,78
2019-06-25,4.7,86
2019-06-26,14.8,92
2019-06-27,19.2,93
2019-06-28,10.2,91
2019-06-29,0.5,87
2019-06-30,6.4,82
2019-07-01,29.3,87
2019-07-02,20.8,88
2019-07-03,22.7,87
2019-07-04,19.0,86
2019-07-05,20.1,87
2019-07-06,61.4,87
2019-07-07,10.3,88
2019-07-08,73.1,93
2019-07-09,29.4,92
2019-07-10,36.0,96
2019-07-11,28.5,96
2019-07-12,23.4,93
2019-07-13,15.1,94
2019-07-14,29.7,95
2019-07-15,46.7,95
2019-07-16,18.0,88
2019-07-17,1.0,84
2019-07-18,1.1,84
2019-07-19,14.5,84
2019-07-20,4.3,86
2019-07-21,1.7,85
2019-07-22,5.8,89
2019-07-23,6.1,90
2019-07-24,7.6,91
2019-07-25,31.2,89
2019-07-26,19.8,89
2019-07-27,9.1,93
2019-07-28,2.7,84
2019-07-29,2.2,85
2019-07-30,5.0,85
2019-07-31,26.8,89
2019-08-01,31.6,90
2019-08-02,9.4,87
2019-08-03,15.5,88
2019-08-04,1.8,86
2019-08-05,0.4,83
2019-08-06,0.0,79
2019-08-07,0.6,78
2019-08-08,2.2,84
2019-08-09,6.9,85
2019-08-10,3.4,84
2019-08-11,0.5,83
2019-08-12,4.4,81
2019-08-13,18.2,86
2019-08-14,12.7,86
2019-08-15,32.1,89
2019-08-16,13.8,87
2019-08-17,2.1,86
2019-08-18,0.7,85
2019-08-19,0.2,81
2019-08-20,1.3,82
2019-08-21,0.3,80
2019-08-22,2.8,80
2019-08-23,45.1,90
2019-08-24,6.5,86
2019-08-25,0.4,85
2019-08-26,0.6,81
2019-08-27,0.6,80
2019-08-28,4.7,86
2019-08-29,6.3,85
2019-08-30,2.0,84
2019-08-31,4.3,89
2019-09-01,0.0,84
2019-09-02,6.2,88
2019-09-03,3.4,86
2019-09-04,28.0,92
2019-09-05,7.6,90
2019-09-06,22.3,90
2019-09-07,11.5,89
2019-09-08,16.9,92
2019-09-09,11.0,90
2019-09-10,11.3,89
2019-09-11,21.3,90
2019-09-12,32.5,94
2019-09-13,10.8,93
2019-09-14,4.0,91
2019-09-15,9.4,90
2019-09-16,6.1,91
2019-09-17,8.3,91
2019-09-18,2.9,89
2019-09-19,1.0,87
2019-09-20,1.3,84
2019-09-21,3.8,86
2019-09-22,25.4,87
2019-09-23,10.0,90
2019-09-24,11.0,90
2019-09-25,21.3,95
2019-09-26,0.8,86
2019-09-27,11.3,88
2019-09-28,5.6,89
2019-09-29,15.9,91
2019-09-30,14.8,93
2019-10-01,19.9,94
2019-10-02,0.9,90
2019-10-03,3.6,88
2019-10-04,3.4,89
2019-10-05,4.5,90
2019-10-06,4.8,88
2019-10-07,14.8,90
2019-10-08,15.2,92
2019-10-09,1.1,90
2019-10-10,3.8,88
2019-10-11,0.9,88
2019-10-12,1.1,90
2019-10-13,0.2,86
2019-10-14,0.0,82
2019-10-15,0.5,83
2019-10-16,2.8,84
2019-10-17,0.5,83
2019-10-18,0.2,87
2019-10-19,0.0,86
2019-10-20,0.3,84
2019-10-21,0.8,84
2019-10-22,1.1,85
2019-10-23,0.0,80
2019-10-24,5.8,84
2019-10-25,46.7,94
2019-10-26,47.3,86
2019-10-27,0.0,83
2019-10-28,0.0,83
2019-10-29,0.0,85
2019-10-30,1.1,87
2019-10-31,1.7,86
2019-11-01,0.3,87
2019-11-02,0.0,85
2019-11-03,0.0,86
2019-11-04,0.6,84
2019-11-05,0.5,88
2019-11-06,0.3,86
2019-11-07,0.0,85
2019-11-08,0.0,85
2019-11-09,0.7,84
2019-11-10,13.7,90
2019-11-11,0.0,84
2019-11-12,0.2,86
2019-11-13,0.0,84
2019-11-14,0.0,85
2019-11-15,0.0,85
2019-11-16,1.7,86
2019-11-17,0.2,83
2019-11-18,0.0,83
2019-11-19,6.7,86
2019-11-20,9.7,91
2019-11-21,0.0,85
2019-11-22,0.0,85
2019-11-23,0.0,84
2019-11-24,0.0,83
2019-11-25,0.0,82
2019-11-26,0.0,84
2019-11-27,0.0,83
2019-11-28,0.0,85
2019-11-29,0.0,85
2019-11-30,0.5,85
2019-12-01,0.4,84
2019-12-02,0.0,85
2019-12-03,0.0,83
2019-12-04,0.0,80
2019-12-05,0.0,79
2019-12-06,0.0,82
2019-12-07,0.0,80
2019-12-08,0.0,80
2019-12-09,0.0,80
2019-12-10,0.1,81
2019-12-11,0.5,83
2019-12-12,0.0,81
2019-12-13,0.0,80
2019-12-14,0.0,80
2019-12-15,0.0,78
2019-12-16,0.1,80
2019-12-17,0.1,80
2019-12-18,0.3,83
2019-12-19,0.0,81
2019-12-20,0.2,80
2019-12-21,0.0,81
2019-12-22,0.1,81
2019-12-23,0.1,83
2019-12-24,0.0,83
2019-12-25,0.0,82
2019-12-26,0.0,83
2019-12-27,2.7,85
2019-12-28,0.0,85
2019-12-29,0.0,83
2019-12-30,0.0,81
2019-12-31,0.0,82
2020-01-01,0.0,75
2020-01-02,2.5,75
2020-01-03,3.4,86
2020-01-04,0.0,84
2020-01-05,1.6,90
2020-01-06,0.7,84
2020-01-07,0.0,82
2020-01-08,0.0,83
2020-01-09,2.6,88
2020-01-10,0.1,84
2020-01-11,0.0,83
2020-01-12,0.0,80
2020-01-13,0.0,80
2020-01-14,0.0,85
2020-01-15,0.3,83
2020-01-16,0.0,81
2020-01-17,0.0,82
2020-01-18,0.9,81
2020-01-19,3.5,84
2020-01-20,0.1,78
2020-01-21,0.0,78
2020-01-22,0.0,80
2020-01-23,0.0,80
2020-01-24,0.0,81
2020-01-25,0.0,78
2020-01-26,0.2,78
2020-01-27,0.0,72
2020-01-28,0.0,74
2020-01-29,0.2,73
2020-01-30,2.6,80
2020-01-31,3.3,81
2020-02-01,0.0,78
2020-02-02,1.0,79
2020-02-03,0.0,72
2020-02-04,0.0,71
2020-02-05,0.0,74
2020-02-06,0.0,71
2020-02-07,0.0,67
2020-02-08,0.0,67
2020-02-09,0.5,68
2020-02-10,0.0,73
2020-02-11,0.0,68
2020-02-12,0.0,63
2020-02-13,0.0,61
2020-02-14,0.1,68
2020-02-15,0.0,65
2020-02-16,0.0,68
2020-02-17,0.4,74
2020-02-18,0.1,76
2020-02-19,1.2,81
2020-02-20,0.0,77
2020-02-21,0.0,72
2020-02-22,0.0,72
2020-02-23,0.0,68
2020-02-24,0.1,76
2020-02-25,5.0,78
2020-02-26,6.1,83
2020-02-27,0.2,82
2020-02-28,0.0,77
2020-02-29,0.0,73
2020-03-01,0.0,70
2020-03-02,0.1,72
2020-03-03,2.7,77
2020-03-04,1.7,76
2020-03-05,4.6,76
2020-03-06,1.5,76
2020-03-07,0.8,83
2020-03-08,2.3,84
2020-03-09,0.0,77
2020-03-10,0.0,70
2020-03-11,0.0,63
2020-03-12,0.1,65
2020-03-13,0.0,68
2020-03-14,0.5,70
2020-03-15,0.0,71
2020-03-16,0.0,58
2020-03-17,0.0,51
2020-03-18,0.0,51
2020-03-19,0.0,58
2020-03-20,0.3,66
2020-03-21,0.0,66
2020-03-22,1.8,75
2020-03-23,1.4,79
2020-03-24,0.0,70
2020-03-25,0.0,62
2020-03-26,0.0,59
2020-03-27,0.1,60
2020-03-28,0.0,54
2020-03-29,0.0,46
2020-03-30,0.0,50
2020-03-31,0.0,46
2020-04-01,0.0,50
2020-04-02,0.0,57
2020-04-03,0.0,55
2020-04-04,0.0,51
2020-04-05,0.0,48
2020-04-06,0.0,49
2020-04-07,0.0,48
2020-04-08,2.8,56
2020-04-09,8.9,62
2020-04-10,0.0,67
2020-04-11,0.4,64
2020-04-12,0.0,69
2020-04-13,0.0,64
2020-04-14,0.0,59
2020-04-15,0.1,69
2020-04-16,2.1,75
2020-04-17,7.2,77
2020-04-18,7.2,84
2020-04-19,10.3,83
2020-04-20,2.8,84
2020-04-21,10.0,84
2020-04-22,2.1,82
2020-04-23,8.5,84
2020-04-24,7.6,86
2020-04-25,1.4,81
2020-04-26,0.2,77
2020-04-27,5.5,82
2020-04-28,1.8,85
2020-04-29,13.5,86
2020-04-30,0.4,82
2020-05-01,4.3,85
2020-05-02,0.4,81
2020-05-03,2.1,79
2020-05-04,2.3,82
2020-05-05,4.0,79
2020-05-06,4.3,82
2020-05-07,2.0,79
2020-05-08,4.6,79
2020-05-09,0.0,70
2020-05-10,0.5,70
2020-05-11,0.7,70
2020-05-12,2.5,76
2020-05-13,19.5,82
2020-05-14,11.6,83
2020-05-15,10.4,84
2020-05-16,9.5,88
2020-05-17,23.0,85
2020-05-18,0.4,83
2020-05-19,0.3,82
2020-05-20,8.7,88
2020-05-21,62.7,91
2020-05-22,25.5,89
2020-05-23,3.9,91
2020-05-24,63.8,94
2020-05-25,5.2,90
2020-05-26,53.8,92
2020-05-27,43.2,90
2020-05-28,1.4,82
2020-05-29,5.3,85
2020-05-30,11.0,87
2020-05-31,0.7,86
2020-06-01,6.9,87
2020-06-02,0.5,83
2020-06-03,2.1,88
2020-06-04,11.3,90
2020-06-05,11.9,87
2020-06-06,11.9,90
2020-06-07,37.8,87
2020-06-08,3.3,87
2020-06-09,1.1,83
2020-06-10,3.6,83
2020-06-11,8.4,85
2020-06-12,47.6,90
2020-06-13,20.0,88
2020-06-14,2.6,89
2020-06-15,15.6,88
2020-06-16,10.3,88
2020-06-17,60.7,91
2020-06-18,49.8,94
2020-06-19,4.6,88
2020-06-20,15.1,88
2020-06-21,6.5,87
2020-06-22,7.5,86
2020-06-23,0.5,81
2020-06-24,2.3,86
2020-06-25,42.1,93
2020-06-26,129.1,96
2020-06-27,32.6,94
2020-06-28,31.5,91
2020-06-29,13.7,89
2020-06-30,1.4,85
2020-07-01,5.0,87
2020-07-02,7.7,89
2020-07-03,22.9,90
2020-07-04,16.1,86
2020-07-05,32.9,90
2020-07-06,78.5,91
2020-07-07,14.2,89
2020-07-08,16.6,88
2020-07-09,4.9,90
2020-07-10,11.9,92
2020-07-11,48.5,93
2020-07-12,33.4,93
2020-07-13,12.6,89
2020-07-14,38.7,88
2020-07-15,65.4,86
2020-07-16,2.8,84
2020-07-17,0.5,84
2020-07-18,3.9,86
2020-07-19,43.1,92
2020-07-20,95.1,94
2020-07-21,26.3,94
2020-07-22,19.2,94
2020-07-23,15.9,90
2020-07-24,25.8,91
2020-07-25,0.8,83
2020-07-26,7.2,87
2020-07-27,17.2,91
2020-07-28,24.9,88
2020-07-29,18.1,92
2020-07-30,3.1,90
2020-07-31,12.8,89
2020-08-01,0.4,87
2020-08-02,2.0,82
2020-08-03,0.7,80
2020-08-04,0.1,79
2020-08-05,1.7,75
2020-08-06,1.8,83
2020-08-07,2.4,83
2020-08-08,14.0,85
2020-08-09,13.0,90
2020-08-10,1.5,85
2020-08-11,5.5,92
2020-08-12,18.1,90
2020-08-13,9.2,88
2020-08-14,6.8,85
2020-08-15,13.8,88
2020-08-16,12.1,89
2020-08-17,39.5,91
2020-08-18,22.5,88
2020-08-19,3.2,85
2020-08-20,16.7,90
2020-08-21,28.4,89
2020-08-22,6.0,88
2020-08-23,7.4,86
2020-08-24,1.2,84
2020-08-25,2.3,86
2020-08-26,4.0,85
2020-08-27,11.7,86
2020-08-28,3.7,84
2020-08-29,7.0,87
2020-08-30,9.4,86
2020-08-31,19.2,90
2020-09-01,10.5,87
2020-09-02,0.4,84
2020-09-03,0.2,81
2020-09-04,0.7,81
2020-09-05,3.7,87
2020-09-06,2.8,89
2020-09-07,3.6,90
2020-09-08,6.4,90
2020-09-09,2.3,87
2020-09-10,8.7,88
2020-09-11,13.1,90
2020-09-12,9.3,90
2020-09-13,6.2,91
2020-09-14,5.9,90
2020-09-15,2.6,90
2020-09-16,2.9,92
2020-09-17,2.1,92
2020-09-18,1.1,88
2020-09-19,0.0,84
2020-09-20,0.0,83
2020-09-21,15.4,88
2020-09-22,51.2,94
2020-09-23,8.0,90
2020-09-24,26.8,93
2020-09-25,9.2,93
2020-09-26,2.3,90
2020-09-27,18.7,91
2020-09-28,1.6,88
2020-09-29,3.1,87
2020-09-30,0.2,87
2020-10-01,1.6,88
2020-10-02,4.9,89
2020-10-03,16.3,90
2020-10-04,4.9,87
2020-10-05,5.6,87
2020-10-06,10.4,90
2020-10-07,18.8,91
2020-10-08,2.0,87
2020-10-09,0.3,85
2020-10-10,0.5,87
2020-10-11,2.9,85
2020-10-12,0.9,85
2020-10-13,0.0,83
2020-10-14,0.2,84
2020-10-15,0.5,83
2020-10-16,0.0,84
2020-10-17,0.2,83
2020-10-18,1.2,84
2020-10-19,0.7,85
2020-10-20,0.1,84
2020-10-21,0.1,83
2020-10-22,6.4,86
2020-10-23,75.6,94
2020-10-24,69.0,91
2020-10-25,1.6,88
2020-10-26,1.7,91
2020-10-27,0.0,85
2020-10-28,0.0,85
2020-10-29,0.0,85
2020-10-30,0.0,85
2020-10-31,0.7,85
2020-11-01,1.5,85
2020-11-02,0.5,85
2020-11-03,0.4,86
2020-11-04,0.0,78
2020-11-05,0.0,77
2020-11-06,0.0,84
2020-11-07,0.0,83
2020-11-08,0.0,85
2020-11-09,0.0,81
2020-11-10,0.0,82
2020-11-11,0.0,79
2020-11-12,0.0,80
2020-11-13,0.0,81
2020-11-14,0.0,82
2020-11-15,0.0,81
2020-11-16,0.0,80
2020-11-17,0.7,79
2020-11-18,0.7,79
2020-11-19,0.2,82
2020-11-20,1.8,85
2020-11-21,1.1,83
2020-11-22,0.4,81
2020-11-23,0.0,81
2020-11-24,0.0,80
2020-11-25,0.0,81
2020-11-26,0.0,78
2020-11-27,0.0,81
2020-11-28,0.0,79
2020-11-29,0.0,80
2020-11-30,0.0,79
2020-12-01,0.0,81
2020-12-02,0.0,79
2020-12-03,0.0,78
2020-12-04,0.3,80
2020-12-05,1.0,84
2020-12-06,1.2,84
2020-12-07,0.0,82
2020-12-08,0.0,82
2020-12-09,0.0,83
2020-12-10,0.0,82
2020-12-11,0.3,83
2020-12-12,0.0,83
2020-12-13,0.8,85
2020-12-14,0.7,86
2020-12-15,0.2,86
2020-12-16,0.0,84
2020-12-17,0.0,82
2020-12-18,0.1,76
2020-12-19,0.0,80
2020-12-20,0.0,81
2020-12-21,0.0,79
2020-12-22,0.0,78
2020-12-23,0.0,79
2020-12-24,0.0,80
2020-12-25,0.0,81
2020-12-26,0.0,78
2020-12-27,0.0,80
2020-12-28,0.0,80
2020-12-29,0.0,79
2020-12-30,0.0,76
2020-12-31,0.0,78
2021-01-01,0.0,80
2021-01-02,0.0,81
2021-01-03,0.0,80
2021-01-04,0.0,76
2021-01-05,0.0,76
2021-01-06,0.0,80
2021-01-07,0.0,78
2021-01-08,0.0,80
2021-01-09,0.0,79
2021-01-10,0.6,82
2021-01-11,1.9,88
2021-01-12,0.4,85
2021-01-13,1.0,89
2021-01-14,0.0,85
2021-01-15,0.0,84
2021-01-16,0.3,85
2021-01-17,0.0,82
2021-01-18,1.1,83
2021-01-19,7.1,90
2021-01-20,1.4,88
2021-01-21,2.0,89
2021-01-22,0.0,85
2021-01-23,0.0,83
2021-01-24,0.4,84
2021-01-25,0.0,85
2021-01-26,0.0,83
2021-01-27,0.0,82
2021-01-28,0.0,80
2021-01-29,0.0,85
2021-01-30,0.3,80
2021-01-31,0.0,83
2021-02-01,0.0,83
2021-02-02,0.0,80
2021-02-03,0.0,75
2021-02-04,0.0,73
2021-02-05,0.0,74
2021-02-06,0.0,75
2021-02-07,0.0,75
2021-02-08,0.0,71
2021-02-09,0.0,72
2021-02-10,0.0,72
2021-02-11,0.0,72
2021-02-12,0.0,69
2021-02-13,0.0,71
2021-02-14,0.0,72
2021-02-15,0.0,74
2021-02-16,0.0,74
2021-02-17,0.0,75
2021-02-18,0.0,71
2021-02-19,0.0,66
2021-02-20,0.0,69
2021-02-21,0.0,66
2021-02-22,0.0,66
2021-02-23,0.0,63
2021-02-24,0.0,60
2021-02-25,0.0,70
2021-02-26,0.3,77
2021-02-27,0.1,75
2021-02-28,0.5,78
2021-03-01,0.0,74
2021-03-02,0.0,74
2021-03-03,0.0,69
2021-03-04,0.0,71
2021-03-05,0.0,72
2021-03-06,0.4,73
2021-03-07,0.2,72
2021-03-08,0.0,69
2021-03-09,0.0,67
2021-03-10,2.1,77
2021-03-11,0.0,73
2021-03-12,0.0,72
2021-03-13,0.0,69
2021-03-14,0.9,69
2021-03-15,0.3,74
2021-03-16,0.0,67
2021-03-17,0.0,64
2021-03-18,0.0,60
2021-03-19,0.0,58
2021-03-20,0.0,58
2021-03-21,0.0,58
2021-03-22,0.0,59
2021-03-23,0.0,58
2021-03-24,0.0,56
2021-03-25,0.0,48
2021-03-26,0.0,46
2021-03-27,0.0,45
2021-03-28,0.0,47
2021-03-29,0.0,50
2021-03-30,4.5,72
2021-03-31,24.3,81
2021-04-01,0.2,79
2021-04-02,0.6,74
2021-04-03,0.1,71
2021-04-04,0.0,65
2021-04-05,0.0,55
2021-04-06,0.0,55
2021-04-07,0.2,58
2021-04-08,1.5,64
2021-04-09,2.4,78
2021-04-10,1.5,77
2021-04-11,0.1,75
2021-04-12,0.0,72
2021-04-13,0.1,71
2021-04-14,0.0,63
2021-04-15,0.8,64
2021-04-16,3.4,71
2021-04-17,0.1,77
2021-04-18,12.0,82
2021-04-19,0.5,79
2021-04-20,0.0,74
2021-04-21,0.2,70
2021-04-22,0.9,76
2021-04-23,0.0,66
2021-04-24,0.0,63
2021-04-25,0.0,58
2021-04-26,0.0,57
2021-04-27,0.1,57
2021-04-28,0.0,60
2021-04-29,0.0,62
2021-04-30,0.2,62
2021-05-01,1.0,68
2021-05-02,11.5,75
2021-05-03,6.0,81
2021-05-04,1.5,82
2021-05-05,9.7,87
2021-05-06,9.1,85
2021-05-07,6.2,86
2021-05-08,15.8,87
2021-05-09,1.9,81
2021-05-10,12.5,83
2021-05-11,18.4,83
2021-05-12,74.3,84
2021-05-13,12.7,88
2021-05-14,10.9,87
2021-05-15,10.1,88
2021-05-16,3.9,86
2021-05-17,14.7,88
2021-05-18,16.9,89
2021-05-19,10.8,86
2021-05-20,3.6,85
2021-05-21,5.8,88
2021-05-22,2.2,85
2021-05-23,0.0,82
2021-05-24,9.5,80
2021-05-25,10.0,85
2021-05-26,26.5,88
2021-05-27,3.7,90
2021-05-28,0.3,80
2021-05-29,1.6,81
2021-05-30,1.4,82
2021-05-31,56.2,92
2021-06-01,13.7,87
2021-06-02,3.0,88
2021-06-03,1.2,84
2021-06-04,4.5,87
2021-06-05,17.2,89
2021-06-06,11.5,88
2021-06-07,9.9,93
2021-06-08,1.5,86
2021-06-09,3.4,88
2021-06-10,2.4,81
2021-06-11,14.8,90
2021-06-12,9.3,90
2021-06-13,5.4,88
2021-06-14,10.1,89
2021-06-15,6.1,85
2021-06-16,28.2,86
2021-06-17,3.3,85
2021-06-18,15.2,90
2021-06-19,35.2,88
2021-06-20,3.4,87
2021-06-21,2.1,83
2021-06-22,63.1,85
2021-06-23,11.6,84
2021-06-24,0.6,81
2021-06-25,3.6,83
2021-06-26,5.1,85
2021-06-27,1.1,85
2021-06-28,3.5,81
2021-06-29,20.1,91
2021-06-30,23.2,94
2021-07-01,6.2,89
2021-07-02,8.6,92
2021-07-03,4.3,89
2021-07-04,8.8,87
2021-07-05,2.4,87
2021-07-06,12.2,89
2021-07-07,63.3,92
2021-07-08,27.1,91
2021-07-09,15.0,86
2021-07-10,5.8,91
2021-07-11,9.7,91
2021-07-12,5.9,86
2021-07-13,26.4,89
2021-07-14,2.8,87
2021-07-15,2.4,87
2021-07-16,6.0,89
2021-07-17,8.1,90
2021-07-18,7.2,89
2021-07-19,23.2,89
2021-07-20,7.8,90
2021-07-21,1.9,87
2021-07-22,13.9,86
2021-07-23,10.5,87
2021-07-24,2.3,83
2021-07-25,11.5,87
2021-07-26,7.3,85
2021-07-27,9.4,89
2021-07-28,4.0,86
2021-07-29,3.6,85
2021-07-30,9.3,90
2021-07-31,29.4,92
2021-08-01,27.3,88
2021-08-02,17.5,88
2021-08-03,7.9,86
2021-08-04,7.1,83
2021-08-05,3.2,84
2021-08-06,18.4,86
2021-08-07,19.0,91
2021-08-08,13.5,86
2021-08-09,3.6,86
2021-08-10,3.4,85
2021-08-11,10.9,89
2021-08-12,3.4,90
2021-08-13,5.2,90
2021-08-14,1.1,90
2021-08-15,5.0,87
2021-08-16,7.3,90
2021-08-17,39.1,90
2021-08-18,16.3,90
2021-08-19,6.8,85
2021-08-20,10.4,88
2021-08-21,1.4,84
2021-08-22,0.9,83
2021-08-23,12.4,91
2021-08-24,0.6,84
2021-08-25,5.8,89
2021-08-26,23.5,93
2021-08-27,23.4,95
2021-08-28,11.3,90
2021-08-29,19.0,93
2021-08-30,7.6,89
2021-08-31,1.9,85
2021-09-01,3.0,90
2021-09-02,15.1,90
2021-09-03,2.0,87
2021-09-04,0.8,83
2021-09-05,6.4,86
2021-09-06,4.1,87
2021-09-07,82.9,92
2021-09-08,0.9,85
2021-09-09,0.9,87
2021-09-10,0.0,80
2021-09-11,4.9,86
2021-09-12,0.1,81
2021-09-13,0.8,81
2021-09-14,1.5,80
2021-09-15,1.2,83
2021-09-16,40.3,90
2021-09-17,15.8,88
2021-09-18,8.2,89
2021-09-19,4.7,89
2021-09-20,2.9,86
2021-09-21,21.1,87
2021-09-22,8.5,89
2021-09-23,0.0,86
2021-09-24,4.3,84
2021-09-25,0.0,84
2021-09-26,0.0,83
2021-09-27,0.0,83
2021-09-28,8.6,88
2021-09-29,13.8,88
2021-09-30,1.3,81
2021-10-01,0.0,81
2021-10-02,4.2,84
2021-10-03,5.7,88
2021-10-04,6.6,91
2021-10-05,2.6,90
2021-10-06,1.0,89
2021-10-07,4.3,84
2021-10-08,3.2,86
2021-10-09,2.0,85
2021-10-10,0.9,86
2021-10-11,0.0,84
2021-10-12,0.0,83
2021-10-13,0.0,85
2021-10-14,0.0,83
2021-10-15,0.0,80
2021-10-16,0.3,78
2021-10-17,20.2,81
2021-10-18,5.8,83
2021-10-19,23.1,93
2021-10-20,8.9,90
2021-10-21,1.8,87
2021-10-22,0.0,81
2021-10-23,0.0,80
2021-10-24,0.0,83
2021-10-25,1.0,88
2021-10-26,0.4,86
2021-10-27,0.0,85
2021-10-28,0.0,83
2021-10-29,0.0,81
2021-10-30,0.0,81
2021-10-31,0.0,80
2021-11-01,0.2,81
2021-11-02,0.0,80
2021-11-03,0.0,81
2021-11-04,0.0,81
2021-11-05,0.0,79
2021-11-06,0.0,77
2021-11-07,0.0,76
2021-11-08,0.0,76
2021-11-09,0.0,75
2021-11-10,0.0,77
2021-11-11,0.0,77
2021-11-12,0.0,77
2021-11-13,0.0,74
2021-11-14,0.0,76
2021-11-15,0.0,76
2021-11-16,0.0,73
2021-11-17,0.0,74
2021-11-18,0.0,74
2021-11-19,0.0,77
2021-11-20,0.0,75
2021-11-21,0.0,78
2021-11-22,0.4,81
2021-11-23,0.2,82
2021-11-24,0.1,82
2021-11-25,0.0,81
2021-11-26,0.0,80
2021-11-27,0.0,78
2021-11-28,0.0,78
2021-11-29,0.0,79
2021-11-30,0.0,79
2021-12-01,0.0,77
2021-12-02,0.0,79
2021-12-03,0.0,80
2021-12-04,0.0,80
2021-12-05,0.0,77
2021-12-06,0.9,74
2021-12-07,0.0,81
2021-12-08,0.0,84
2021-12-09,0.0,82
2021-12-10,0.0,76
2021-12-11,0.0,74
2021-12-12,0.0,79
2021-12-13,0.0,77
2021-12-14,0.0,79
2021-12-15,0.0,81
2021-12-16,0.0,78
2021-12-17,0.0,80
2021-12-18,0.0,77
2021-12-19,0.0,81
2021-12-20,0.0,81
2021-12-21,0.0,80
2021-12-22,1.0,83
2021-12-23,0.0,80
2021-12-24,0.0,79
2021-12-25,0.1,78
2021-12-26,0.0,82
2021-12-27,0.0,78
2021-12-28,0.0,76
2021-12-29,0.2,80
2021-12-30,0.8,76
2021-12-31,0.0,79
2022-01-01,0.0,79
2022-01-02,0.0,79
2022-01-03,0.0,79
2022-01-04,0.0,78
2022-01-05,0.0,78
2022-01-06,0.0,78
2022-01-07,0.0,77
2022-01-08,0.0,79
2022-01-09,0.0,77
2022-01-10,0.0,77
2022-01-11,0.0,79
2022-01-12,11.3,83
2022-01-13,0.0,87
2022-01-14,0.0,88
2022-01-15,0.0,86
2022-01-16,0.0,86
2022-01-17,0.0,83
2022-01-18,0.0,83
2022-01-19,0.0,82
2022-01-20,3.6,86
2022-01-21,0.0,84
2022-01-22,3.0,86
2022-01-23,0.5,84
2022-01-24,0.0,80
2022-01-25,1.2,83
2022-01-26,1.1,84
2022-01-27,1.8,87
2022-01-28,0.0,71
2022-01-29,0.0,75
2022-01-30,0.0,77
2022-01-31,2.2,79
2022-02-01,3.2,84
2022-02-02,0.0,82
2022-02-03,0.0,78
2022-02-04,18.3,89
2022-02-05,18.7,87
2022-02-06,0.0,85
2022-02-07,0.6,82
2022-02-08,0.4,84
2022-02-09,0.0,82
2022-02-10,0.1,85
2022-02-11,4.5,86
2022-02-12,0.6,81
2022-02-13,0.0,82
2022-02-14,0.0,79
2022-02-15,0.0,76
2022-02-16,0.0,74
2022-02-17,0.0,72
2022-02-18,0.0,73
2022-02-19,0.0,62
2022-02-20,0.8,64
2022-02-21,7.1,83
2022-02-22,0.0,80
2022-02-23,0.0,75
2022-02-24,0.0,74
2022-02-25,9.4,80
2022-02-26,0.0,81
2022-02-27,0.0,81
2022-02-28,1.4,81
2022-03-01,0.0,79
2022-03-02,0.0,77
2022-03-03,0.0,72
2022-03-04,0.0,64
2022-03-05,0.0,63
2022-03-06,0.0,68
2022-03-07,0.0,65
2022-03-08,0.0,60
2022-03-09,0.0,57
2022-03-10,0.0,57
2022-03-11,0.0,57
2022-03-12,0.0,55
2022-03-13,0.0,55
2022-03-14,0.0,56
2022-03-15,0.0,57
2022-03-16,0.0,54
2022-03-17,0.0,55
2022-03-18,0.0,55
2022-03-19,0.0,56
2022-03-20,0.0,57
2022-03-21,0.0,58
2022-03-22,0.0,66
2022-03-23,0.7,60
2022-03-24,0.0,53
2022-03-25,2.5,71
2022-03-26,0.3,76
2022-03-27,0.0,72
2022-03-28,3.2,78
2022-03-29,1.4,80
2022-03-30,0.6,71
2022-03-31,3.1,83
2022-04-01,50.8,92
2022-04-02,45.0,94
2022-04-03,1.0,88
2022-04-04,3.0,92
2022-04-05,1.0,87
2022-04-06,3.0,87
2022-04-07,0.7,82
2022-04-08,3.6,80
2022-04-09,12.6,90
2022-04-10,24.9,89
2022-04-11,3.9,84
2022-04-12,0.2,84
2022-04-13,31.6,93
2022-04-14,10.2,90
2022-04-15,0.1,85
2022-04-16,0.3,82
2022-04-17,5.1,78
2022-04-18,0.2,79
2022-04-19,19.2,81
2022-04-20,4.3,89
2022-04-21,0.2,80
2022-04-22,11.9,83
2022-04-23,12.8,90
2022-04-24,0.0,83
2022-04-25,0.9,81
2022-04-26,2.7,82
2022-04-27,7.4,82
2022-04-28,0.9,82
2022-04-29,14.3,85
2022-04-30,11.8,87
2022-05-01,1.4,83
2022-05-02,9.1,90
2022-05-03,8.4,83
2022-05-04,0.1,79
2022-05-05,0.0,77
2022-05-06,4.2,80
2022-05-07,1.3,84
2022-05-08,0.5,81
2022-05-09,0.1,76
