,Date,Total Rainfall (mm),Mean Humidity (%),Station
13370,2021-08-08,13.5,86,"IITG, Guwahati - PCBA_361411"
13371,2021-08-09,3.6,86,"IITG, Guwahati - PCBA_361411"
13372,2021-08-10,3.4,85,"IITG, Guwahati - PCBA_361411"
13373,2021-08-11,10.9,89,"IITG, Guwahati - PCBA_361411"
13374,2021-08-12,3.4,90,"IITG, Guwahati - PCBA_361411"
13375,2021-08-13,5.2,90,"IITG, Guwahati - PCBA_361411"
13376,2021-08-14,1.1,90,"IITG, Guwahati - PCBA_361411"
13377,2021-08-15,5.0,87,"IITG, Guwahati - PCBA_361411"
13378,2021-08-16,7.3,90,"IITG, Guwahati - PCBA_361411"
13379,2021-08-17,39.1,90,"IITG, Guwahati - PCBA_361411"
13380,2021-08-18,16.3,90,"IITG, Guwahati - PCBA_361411"
13381,2021-08-19,6.8,85,"IITG, Guwahati - PCBA_361411"
13382,2021-08-20,10.4,88,"IITG, Guwahati - PCBA_361411"
13383,2021-08-21,1.4,84,"IITG, Guwahati - PCBA_361411"
13384,2021-08-22,0.9,83,"IITG, Guwahati - PCBA_361411"
13385,2021-08-23,12.4,91,"IITG, Guwahati - PCBA_361411"
13386,2021-08-24,0.6,84,"IITG, Guwahati - PCBA_361411"
13387,2021-08-25,5.8,89,"IITG, Guwahati - PCBA_361411"
13388,2021-08-26,23.5,93,"IITG, Guwahati - PCBA_361411"
13389,2021-08-27,23.4,95,"IITG, Guwahati - PCBA_361411"
13390,2021-08-28,11.3,90,"IITG, Guwahati - PCBA_361411"
13391,2021-08-29,19.0,93,"IITG, Guwahati - PCBA_361411"
13392,2021-08-30,7.6,89,"IITG, Guwahati - PCBA_361411"
13393,2021-08-31,1.9,85,"IITG, Guwahati - PCBA_361411"
13394,2021-09-01,3.0,90,"IITG, Guwahati - PCBA_361411"
13395,2021-09-02,15.1,90,"IITG, Guwahati - PCBA_361411"
13396,2021-09-03,2.0,87,"IITG, Guwahati - PCBA_361411"
13397,2021-09-04,0.8,83,"IITG, Guwahati - PCBA_361411"
13398,2021-09-05,6.4,86,"IITG, Guwahati - PCBA_361411"
13399,2021-09-06,4.1,87,"IITG, Guwahati - PCBA_361411"
13400,2021-09-07,82.9,92,"IITG, Guwahati - PCBA_361411"
13401,2021-09-08,0.9,85,"IITG, Guwahati - PCBA_361411"
13402,2021-09-09,0.9,87,"IITG, Guwahati - PCBA_361411"
13403,2021-09-10,0.0,80,"IITG, Guwahati - PCBA_361411"
13404,2021-09-11,4.9,86,"IITG, Guwahati - PCBA_361411"
13405,2021-09-12,0.1,81,"IITG, Guwahati - PCBA_361411"
13406,2021-09-13,0.8,81,"IITG, Guwahati - PCBA_361411"
13407,2021-09-14,1.5,80,"IITG, Guwahati - PCBA_361411"
13408,2021-09-15,1.2,83,"IITG, Guwahati - PCBA_361411"
13409,2021-09-16,40.3,90,"IITG, Guwahati - PCBA_361411"
13410,2021-09-17,15.8,88,"IITG, Guwahati - PCBA_361411"
13411,2021-09-18,8.2,89,"IITG, Guwahati - PCBA_361411"
13412,2021-09-19,4.7,89,"IITG, Guwahati - PCBA_361411"
13413,2021-09-20,2.9,86,"IITG, Guwahati - PCBA_361411"
13414,2021-09-21,21.1,87,"IITG, Guwahati - PCBA_361411"
13415,2021-09-22,8.5,89,"IITG, Guwahati - PCBA_361411"
13416,2021-09-23,0.0,86,"IITG, Guwahati - PCBA_361411"
13417,2021-09-24,4.3,84,"IITG, Guwahati - PCBA_361411"
13418,2021-09-25,0.0,84,"IITG, Guwahati - PCBA_361411"
13419,2021-09-26,0.0,83,"IITG, Guwahati - PCBA_361411"
13420,2021-09-27,0.0,83,"IITG, Guwahati - PCBA_361411"
13421,2021-09-28,8.6,88,"IITG, Guwahati - PCBA_361411"
13422,2021-09-29,13.8,88,"IITG, Guwahati - PCBA_361411"
13423,2021-09-30,1.3,81,"IITG, Guwahati - PCBA_361411"
13424,2021-10-01,0.0,81,"IITG, Guwahati - PCBA_361411"
13425,2021-10-02,4.2,84,"IITG, Guwahati - PCBA_361411"
13426,2021-10-03,5.7,88,"IITG, Guwahati - PCBA_361411"
13427,2021-10-04,6.6,91,"IITG, Guwahati - PCBA_361411"
13428,2021-10-05,2.6,90,"IITG, Guwahati - PCBA_361411"
13429,2021-10-06,1.0,89,"IITG, Guwahati - PCBA_361411"
13430,2021-10-07,4.3,84,"IITG, Guwahati - PCBA_361411"
13431,2021-10-08,3.2,86,"IITG, Guwahati - PCBA_361411"
13432,2021-10-09,2.0,85,"IITG, Guwahati - PCBA_361411"
13433,2021-10-10,0.9,86,"IITG, Guwahati - PCBA_361411"
13434,2021-10-11,0.0,84,"IITG, Guwahati - PCBA_361411"
13435,2021-10-12,0.0,83,"IITG, Guwahati - PCBA_361411"
13436,2021-10-13,0.0,85,"IITG, Guwahati - PCBA_361411"
13437,2021-10-14,0.0,83,"IITG, Guwahati - PCBA_361411"
13438,2021-10-15,0.0,80,"IITG, Guwahati - PCBA_361411"
13439,2021-10-16,0.3,78,"IITG, Guwahati - PCBA_361411"
13440,2021-10-17,20.2,81,"IITG, Guwahati - PCBA_361411"
13441,2021-10-18,5.8,83,"IITG, Guwahati - PCBA_361411"
13442,2021-10-19,23.1,93,"IITG, Guwahati - PCBA_361411"
13443,2021-10-20,8.9,90,"IITG, Guwahati - PCBA_361411"
13444,2021-10-21,1.8,87,"IITG, Guwahati - PCBA_361411"
13445,2021-10-22,0.0,81,"IITG, Guwahati - PCBA_361411"
13446,2021-10-23,0.0,80,"IITG, Guwahati - PCBA_361411"
13447,2021-10-24,0.0,83,"IITG, Guwahati - PCBA_361411"
13448,2021-10-25,1.0,88,"IITG, Guwahati - PCBA_361411"
13449,2021-10-26,0.4,86,"IITG, Guwahati - PCBA_361411"
13450,2021-10-27,0.0,85,"IITG, Guwahati - PCBA_361411"
13451,2021-10-28,0.0,83,"IITG, Guwahati - PCBA_361411"
13452,2021-10-29,0.0,81,"IITG, Guwahati - PCBA_361411"
13453,2021-10-30,0.0,81,"IITG, Guwahati - PCBA_361411"
13454,2021-10-31,0.0,80,"IITG, Guwahati - PCBA_361411"
13455,2021-11-01,0.2,81,"IITG, Guwahati - PCBA_361411"
13456,2021-11-02,0.0,80,"IITG, Guwahati - PCBA_361411"
13457,2021-11-03,0.0,81,"IITG, Guwahati - PCBA_361411"
13458,2021-11-04,0.0,81,"IITG, Guwahati - PCBA_361411"
13459,2021-11-05,0.0,79,"IITG, Guwahati - PCBA_361411"
13460,2021-11-06,0.0,77,"IITG, Guwahati - PCBA_361411"
13461,2021-11-07,0.0,76,"IITG, Guwahati - PCBA_361411"
13462,2021-11-08,0.0,76,"IITG, Guwahati - PCBA_361411"
13463,2021-11-09,0.0,75,"IITG, Guwahati - PCBA_361411"
13464,2021-11-10,0.0,77,"IITG, Guwahati - PCBA_361411"
13465,2021-11-11,0.0,77,"IITG, Guwahati - PCBA_361411"
13466,2021-11-12,0.0,77,"IITG, Guwahati - PCBA_361411"
13467,2021-11-13,0.0,74,"IITG, Guwahati - PCBA_361411"
13468,2021-11-14,0.0,76,"IITG, Guwahati - PCBA_361411"
13469,2021-11-15,0.0,76,"IITG, Guwahati - PCBA_361411"
13470,2021-11-16,0.0,73,"IITG, Guwahati - PCBA_361411"
13471,2021-11-17,0.0,74,"IITG, Guwahati - PCBA_361411"
13472,2021-11-18,0.0,74,"IITG, Guwahati - PCBA_361411"
13473,2021-11-19,0.0,77,"IITG, Guwahati - PCBA_361411"
13474,2021-11-20,0.0,75,"IITG, Guwahati - PCBA_361411"
13475,2021-11-21,0.0,78,"IITG, Guwahati - PCBA_361411"
13476,2021-11-22,0.4,81,"IITG, Guwahati - PCBA_361411"
13477,2021-11-23,0.2,82,"IITG, Guwahati - PCBA_361411"
13478,2021-11-24,0.1,82,"IITG, Guwahati - PCBA_361411"
13479,2021-11-25,0.0,81,"IITG, Guwahati - PCBA_361411"
13480,2021-11-26,0.0,80,"IITG, Guwahati - PCBA_361411"
13481,2021-11-27,0.0,78,"IITG, Guwahati - PCBA_361411"
13482,2021-11-28,0.0,78,"IITG, Guwahati - PCBA_361411"
13483,2021-11-29,0.0,79,"IITG, Guwahati - PCBA_361411"
13484,2021-11-30,0.0,79,"IITG, Guwahati - PCBA_361411"
13485,2021-12-01,0.0,77,"IITG, Guwahati - PCBA_361411"
13486,2021-12-02,0.0,79,"IITG, Guwahati - PCBA_361411"
13487,2021-12-03,0.0,80,"IITG, Guwahati - PCBA_361411"
13488,2021-12-04,0.0,80,"IITG, Guwahati - PCBA_361411"
13489,2021-12-05,0.0,77,"IITG, Guwahati - PCBA_361411"
13490,2021-12-06,0.9,74,"IITG, Guwahati - PCBA_361411"
13491,2021-12-07,0.0,81,"IITG, Guwahati - PCBA_361411"
13492,2021-12-08,0.0,84,"IITG, Guwahati - PCBA_361411"
13493,2021-12-09,0.0,82,"IITG, Guwahati - PCBA_361411"
13494,2021-12-10,0.0,76,"IITG, Guwahati - PCBA_361411"
13495,2021-12-11,0.0,74,"IITG, Guwahati - PCBA_361411"
13496,2021-12-12,0.0,79,"IITG, Guwahati - PCBA_361411"
13497,2021-12-13,0.0,77,"IITG, Guwahati - PCBA_361411"
13498,2021-12-14,0.0,79,"IITG, Guwahati - PCBA_361411"
13499,2021-12-15,0.0,81,"IITG, Guwahati - PCBA_361411"
13500,2021-12-16,0.0,78,"IITG, Guwahati - PCBA_361411"
13501,2021-12-17,0.0,80,"IITG, Guwahati - PCBA_361411"
13502,2021-12-18,0.0,77,"IITG, Guwahati - PCBA_361411"
13503,2021-12-19,0.0,81,"IITG, Guwahati - PCBA_361411"
13504,2021-12-20,0.0,81,"IITG, Guwahati - PCBA_361411"
13505,2021-12-21,0.0,80,"IITG, Guwahati - PCBA_361411"
13506,2021-12-22,1.0,83,"IITG, Guwahati - PCBA_361411"
13507,2021-12-23,0.0,80,"IITG, Guwahati - PCBA_361411"
13508,2021-12-24,0.0,79,"IITG, Guwahati - PCBA_361411"
13509,2021-12-25,0.1,78,"IITG, Guwahati - PCBA_361411"
13510,2021-12-26,0.0,82,"IITG, Guwahati - PCBA_361411"
13511,2021-12-27,0.0,78,"IITG, Guwahati - PCBA_361411"
13512,2021-12-28,0.0,76,"IITG, Guwahati - PCBA_361411"
13513,2021-12-29,0.2,80,"IITG, Guwahati - PCBA_361411"
13514,2021-12-30,0.8,76,"IITG, Guwahati - PCBA_361411"
13515,2021-12-31,0.0,79,"IITG, Guwahati - PCBA_361411"
13516,2022-01-01,0.0,79,"IITG, Guwahati - PCBA_361411"
13517,2022-01-02,0.0,79,"IITG, Guwahati - PCBA_361411"
13518,2022-01-03,0.0,79,"IITG, Guwahati - PCBA_361411"
13519,2022-01-04,0.0,78,"IITG, Guwahati - PCBA_361411"
13520,2022-01-05,0.0,78,"IITG, Guwahati - PCBA_361411"
13521,2022-01-06,0.0,78,"IITG, Guwahati - PCBA_361411"
13522,2022-01-07,0.0,77,"IITG, Guwahati - PCBA_361411"
13523,2022-01-08,0.0,79,"IITG, Guwahati - PCBA_361411"
13524,2022-01-09,0.0,77,"IITG, Guwahati - PCBA_361411"
13525,2022-01-10,0.0,77,"IITG, Guwahati - PCBA_361411"
13526,2022-01-11,0.0,79,"IITG, Guwahati - PCBA_361411"
13527,2022-01-12,11.3,83,"IITG, Guwahati - PCBA_361411"
13528,2022-01-13,0.0,87,"IITG, Guwahati - PCBA_361411"
13529,2022-01-14,0.0,88,"IITG, Guwahati - PCBA_361411"
13530,2022-01-15,0.0,86,"IITG, Guwahati - PCBA_361411"
13531,2022-01-16,0.0,86,"IITG, Guwahati - PCBA_361411"
13532,2022-01-17,0.0,83,"IITG, Guwahati - PCBA_361411"
13533,2022-01-18,0.0,83,"IITG, Guwahati - PCBA_361411"
13534,2022-01-19,0.0,82,"IITG, Guwahati - PCBA_361411"
13535,2022-01-20,3.6,86,"IITG, Guwahati - PCBA_361411"
13536,2022-01-21,0.0,84,"IITG, Guwahati - PCBA_361411"
13537,2022-01-22,3.0,86,"IITG, Guwahati - PCBA_361411"
13538,2022-01-23,0.5,84,"IITG, Guwahati - PCBA_361411"
13539,2022-01-24,0.0,80,"IITG, Guwahati - PCBA_361411"
13540,2022-01-25,1.2,83,"IITG, Guwahati - PCBA_361411"
13541,2022-01-26,1.1,84,"IITG, Guwahati - PCBA_361411"
13542,2022-01-27,1.8,87,"IITG, Guwahati - PCBA_361411"
13543,2022-01-28,0.0,71,"IITG, Guwahati - PCBA_361411"
13544,2022-01-29,0.0,75,"IITG, Guwahati - PCBA_361411"
13545,2022-01-30,0.0,77,"IITG, Guwahati - PCBA_361411"
13546,2022-01-31,2.2,79,"IITG, Guwahati - PCBA_361411"
13547,2022-02-01,3.2,84,"IITG, Guwahati - PCBA_361411"
13548,2022-02-02,0.0,82,"IITG, Guwahati - PCBA_361411"
13549,2022-02-03,0.0,78,"IITG, Guwahati - PCBA_361411"
13550,2022-02-04,18.3,89,"IITG, Guwahati - PCBA_361411"
13551,2022-02-05,18.7,87,"IITG, Guwahati - PCBA_361411"
13552,2022-02-06,0.0,85,"IITG, Guwahati - PCBA_361411"
13553,2022-02-07,0.6,82,"IITG, Guwahati - PCBA_361411"
13554,2022-02-08,0.4,84,"IITG, Guwahati - PCBA_361411"
13555,2022-02-09,0.0,82,"IITG, Guwahati - PCBA_361411"
13556,2022-02-10,0.1,85,"IITG, Guwahati - PCBA_361411"
13557,2022-02-11,4.5,86,"IITG, Guwahati - PCBA_361411"
13558,2022-02-12,0.6,81,"IITG, Guwahati - PCBA_361411"
13559,2022-02-13,0.0,82,"IITG, Guwahati - PCBA_361411"
13560,2022-02-14,0.0,79,"IITG, Guwahati - PCBA_361411"
13561,2022-02-15,0.0,76,"IITG, Guwahati - PCBA_361411"
13562,2022-02-16,0.0,74,"IITG, Guwahati - PCBA_361411"
13563,2022-02-17,0.0,72,"IITG, Guwahati - PCBA_361411"
13564,2022-02-18,0.0,73,"IITG, Guwahati - PCBA_361411"
13565,2022-02-19,0.0,62,"IITG, Guwahati - PCBA_361411"
13566,2022-02-20,0.8,64,"IITG, Guwahati - PCBA_361411"
13567,2022-02-21,7.1,83,"IITG, Guwahati - PCBA_361411"
13568,2022-02-22,0.0,80,"IITG, Guwahati - PCBA_361411"
13569,2022-02-23,0.0,75,"IITG, Guwahati - PCBA_361411"
13570,2022-02-24,0.0,74,"IITG, Guwahati - PCBA_361411"
13571,2022-02-25,9.4,80,"IITG, Guwahati - PCBA_361411"
13572,2022-02-26,0.0,81,"IITG, Guwahati - PCBA_361411"
13573,2022-02-27,0.0,81,"IITG, Guwahati - PCBA_361411"
13574,2022-02-28,1.4,81,"IITG, Guwahati - PCBA_361411"
13575,2022-03-01,0.0,79,"IITG, Guwahati - PCBA_361411"
13576,2022-03-02,0.0,77,"IITG, Guwahati - PCBA_361411"
13577,2022-03-03,0.0,72,"IITG, Guwahati - PCBA_361411"
13578,2022-03-04,0.0,64,"IITG, Guwahati - PCBA_361411"
13579,2022-03-05,0.0,63,"IITG, Guwahati - PCBA_361411"
13580,2022-03-06,0.0,68,"IITG, Guwahati - PCBA_361411"
13581,2022-03-07,0.0,65,"IITG, Guwahati - PCBA_361411"
13582,2022-03-08,0.0,60,"IITG, Guwahati - PCBA_361411"
13583,2022-03-09,0.0,57,"IITG, Guwahati - PCBA_361411"
13584,2022-03-10,0.0,57,"IITG, Guwahati - PCBA_361411"
13585,2022-03-11,0.0,57,"IITG, Guwahati - PCBA_361411"
13586,2022-03-12,0.0,55,"IITG, Guwahati - PCBA_361411"
13587,2022-03-13,0.0,55,"IITG, Guwahati - PCBA_361411"
13588,2022-03-14,0.0,56,"IITG, Guwahati - PCBA_361411"
13589,2022-03-15,0.0,57,"IITG, Guwahati - PCBA_361411"
13590,2022-03-16,0.0,54,"IITG, Guwahati - PCBA_361411"
13591,2022-03-17,0.0,55,"IITG, Guwahati - PCBA_361411"
13592,2022-03-18,0.0,55,"IITG, Guwahati - PCBA_361411"
13593,2022-03-19,0.0,56,"IITG, Guwahati - PCBA_361411"
13594,2022-03-20,0.0,57,"IITG, Guwahati - PCBA_361411"
13595,2022-03-21,0.0,58,"IITG, Guwahati - PCBA_361411"
13596,2022-03-22,0.0,66,"IITG, Guwahati - PCBA_361411"
13597,2022-03-23,0.7,60,"IITG, Guwahati - PCBA_361411"
13598,2022-03-24,0.0,53,"IITG, Guwahati - PCBA_361411"
13599,2022-03-25,2.5,71,"IITG, Guwahati - PCBA_361411"
13600,2022-03-26,0.3,76,"IITG, Guwahati - PCBA_361411"
13601,2022-03-27,0.0,72,"IITG, Guwahati - PCBA_361411"
13602,2022-03-28,3.2,78,"IITG, Guwahati - PCBA_361411"
13603,2022-03-29,1.4,80,"IITG, Guwahati - PCBA_361411"
13604,2022-03-30,0.6,71,"IITG, Guwahati - PCBA_361411"
13605,2022-03-31,3.1,83,"IITG, Guwahati - PCBA_361411"
13606,2022-04-01,50.8,92,"IITG, Guwahati - PCBA_361411"
13607,2022-04-02,45.0,94,"IITG, Guwahati - PCBA_361411"
13608,2022-04-03,1.0,88,"IITG, Guwahati - PCBA_361411"
13609,2022-04-04,3.0,92,"IITG, Guwahati - PCBA_361411"
13610,2022-04-05,1.0,87,"IITG, Guwahati - PCBA_361411"
13611,2022-04-06,3.0,87,"IITG, Guwahati - PCBA_361411"
13612,2022-04-07,0.7,82,"IITG, Guwahati - PCBA_361411"
13613,2022-04-08,3.6,80,"IITG, Guwahati - PCBA_361411"
13614,2022-04-09,12.6,90,"IITG, Guwahati - PCBA_361411"
13615,2022-04-10,24.9,89,"IITG, Guwahati - PCBA_361411"
13616,2022-04-11,3.9,84,"IITG, Guwahati - PCBA_361411"
13617,2022-04-12,0.2,84,"IITG, Guwahati - PCBA_361411"
13618,2022-04-13,31.6,93,"IITG, Guwahati - PCBA_361411"
13619,2022-04-14,10.2,90,"IITG, Guwahati - PCBA_361411"
13620,2022-04-15,0.1,85,"IITG, Guwahati - PCBA_361411"
13621,2022-04-16,0.3,82,"IITG, Guwahati - PCBA_361411"
13622,2022-04-17,5.1,78,"IITG, Guwahati - PCBA_361411"
13623,2022-04-18,0.2,79,"IITG, Guwahati - PCBA_361411"
13624,2022-04-19,19.2,81,"IITG, Guwahati - PCBA_361411"
13625,2022-04-20,4.3,89,"IITG, Guwahati - PCBA_361411"
13626,2022-04-21,0.2,80,"IITG, Guwahati - PCBA_361411"
13627,2022-04-22,11.9,83,"IITG, Guwahati - PCBA_361411"
13628,2022-04-23,12.8,90,"IITG, Guwahati - PCBA_361411"
13629,2022-04-24,0.0,83,"IITG, Guwahati - PCBA_361411"
13630,2022-04-25,0.9,81,"IITG, Guwahati - PCBA_361411"
13631,2022-04-26,2.7,82,"IITG, Guwahati - PCBA_361411"
13632,2022-04-27,7.4,82,"IITG, Guwahati - PCBA_361411"
13633,2022-04-28,0.9,82,"IITG, Guwahati - PCBA_361411"
13634,2022-04-29,14.3,85,"IITG, Guwahati - PCBA_361411"
13635,2022-04-30,11.8,87,"IITG, Guwahati - PCBA_361411"
13636,2022-05-01,1.4,83,"IITG, Guwahati - PCBA_361411"
13637,2022-05-02,9.1,90,"IITG, Guwahati - PCBA_361411"
13638,2022-05-03,8.4,83,"IITG, Guwahati - PCBA_361411"
13639,2022-05-04,0.1,79,"IITG, Guwahati - PCBA_361411"
13640,2022-05-05,0.0,77,"IITG, Guwahati - PCBA_361411"
13641,2022-05-06,4.2,80,"IITG, Guwahati - PCBA_361411"
13642,2022-05-07,1.3,84,"IITG, Guwahati - PCBA_361411"
13643,2022-05-08,0.5,81,"IITG, Guwahati - PCBA_361411"
13644,2022-05-09,0.1,76,"IITG, Guwahati - PCBA_361411"
13645,2022-05-10,2.1,83,"IITG, Guwahati - PCBA_361411"
13646,2022-05-11,2.5,86,"IITG, Guwahati - PCBA_361411"
13647,2022-05-12,5.8,88,"IITG, Guwahati - PCBA_361411"
13648,2022-05-13,42.5,94,"IITG, Guwahati - PCBA_361411"
13649,2022-05-14,68.3,94,"IITG, Guwahati - PCBA_361411"
13650,2022-05-15,51.9,96,"IITG, Guwahati - PCBA_361411"
13651,2022-05-16,29.4,92,"IITG, Guwahati - PCBA_361411"
13652,2022-05-17,72.8,91,"IITG, Guwahati - PCBA_361411"
13653,2022-05-18,6.2,88,"IITG, Guwahati - PCBA_361411"
13654,2022-05-19,11.9,87,"IITG, Guwahati - PCBA_361411"
13655,2022-05-20,24.8,88,"IITG, Guwahati - PCBA_361411"
13656,2022-05-21,45.1,92,"IITG, Guwahati - PCBA_361411"
13657,2022-05-22,8.9,82,"IITG, Guwahati - PCBA_361411"
13658,2022-05-23,5.2,81,"IITG, Guwahati - PCBA_361411"
13659,2022-05-24,1.9,80,"IITG, Guwahati - PCBA_361411"
13660,2022-05-25,3.0,90,"IITG, Guwahati - PCBA_361411"
13661,2022-05-26,0.8,85,"IITG, Guwahati - PCBA_361411"
13662,2022-05-27,1.7,85,"IITG, Guwahati - PCBA_361411"
13663,2022-05-28,0.1,80,"IITG, Guwahati - PCBA_361411"
13664,2022-05-29,0.5,81,"IITG, Guwahati - PCBA_361411"
13665,2022-05-30,8.6,82,"IITG, Guwahati - PCBA_361411"
13666,2022-05-31,3.8,83,"IITG, Guwahati - PCBA_361411"
13667,2022-06-01,12.3,86,"IITG, Guwahati - PCBA_361411"
13668,2022-06-02,12.2,85,"IITG, Guwahati - PCBA_361411"
13669,2022-06-03,8.9,88,"IITG, Guwahati - PCBA_361411"
13670,2022-06-04,7.7,88,"IITG, Guwahati - PCBA_361411"
13671,2022-06-05,3.6,87,"IITG, Guwahati - PCBA_361411"
13672,2022-06-06,1.0,84,"IITG, Guwahati - PCBA_361411"
13673,2022-06-07,13.7,89,"IITG, Guwahati - PCBA_361411"
13674,2022-06-08,18.7,92,"IITG, Guwahati - PCBA_361411"
13675,2022-06-09,9.8,86,"IITG, Guwahati - PCBA_361411"
13676,2022-06-10,26.6,93,"IITG, Guwahati - PCBA_361411"
13677,2022-06-11,8.7,90,"IITG, Guwahati - PCBA_361411"
13678,2022-06-12,11.2,89,"IITG, Guwahati - PCBA_361411"
13679,2022-06-13,49.5,94,"IITG, Guwahati - PCBA_361411"
13680,2022-06-14,21.1,92,"IITG, Guwahati - PCBA_361411"
13681,2022-06-15,42.4,94,"IITG, Guwahati - PCBA_361411"
13682,2022-06-16,43.0,96,"IITG, Guwahati - PCBA_361411"
13683,2022-06-17,88.9,94,"IITG, Guwahati - PCBA_361411"
13684,2022-06-18,12.9,91,"IITG, Guwahati - PCBA_361411"
13685,2022-06-19,17.4,88,"IITG, Guwahati - PCBA_361411"
13686,2022-06-20,5.8,89,"IITG, Guwahati - PCBA_361411"
13687,2022-06-21,4.5,87,"IITG, Guwahati - PCBA_361411"
13688,2022-06-22,3.6,84,"IITG, Guwahati - PCBA_361411"
13689,2022-06-23,4.7,84,"IITG, Guwahati - PCBA_361411"
13690,2022-06-24,13.4,85,"IITG, Guwahati - PCBA_361411"
13691,2022-06-25,7.3,87,"IITG, Guwahati - PCBA_361411"
13692,2022-06-26,1.2,83,"IITG, Guwahati - PCBA_361411"
13693,2022-06-27,2.5,89,"IITG, Guwahati - PCBA_361411"
13694,2022-06-28,19.2,93,"IITG, Guwahati - PCBA_361411"
13695,2022-06-29,6.8,91,"IITG, Guwahati - PCBA_361411"
13696,2022-06-30,4.7,89,"IITG, Guwahati - PCBA_361411"
13697,2022-07-01,7.7,88,"IITG, Guwahati - PCBA_361411"
13698,2022-07-02,6.7,85,"IITG, Guwahati - PCBA_361411"
13699,2022-07-03,5.5,87,"IITG, Guwahati - PCBA_361411"
13700,2022-07-04,8.4,86,"IITG, Guwahati - PCBA_361411"
13701,2022-07-05,1.4,82,"IITG, Guwahati - PCBA_361411"
13702,2022-07-06,20.0,85,"IITG, Guwahati - PCBA_361411"
13703,2022-07-07,0.0,78,"IITG, Guwahati - PCBA_361411"
13704,2022-07-08,5.1,81,"IITG, Guwahati - PCBA_361411"
13705,2022-07-09,5.6,81,"IITG, Guwahati - PCBA_361411"
13706,2022-07-10,13.0,85,"IITG, Guwahati - PCBA_361411"
13707,2022-07-11,28.8,87,"IITG, Guwahati - PCBA_361411"
13708,2022-07-12,22.1,86,"IITG, Guwahati - PCBA_361411"
13709,2022-07-13,3.1,82,"IITG, Guwahati - PCBA_361411"
13710,2022-07-14,0.1,83,"IITG, Guwahati - PCBA_361411"
13711,2022-07-15,0.0,81,"IITG, Guwahati - PCBA_361411"
13712,2022-07-16,20.4,82,"IITG, Guwahati - PCBA_361411"
13713,2022-07-17,21.5,86,"IITG, Guwahati - PCBA_361411"
13714,2022-07-18,0.1,78,"IITG, Guwahati - PCBA_361411"
13715,2022-07-19,0.2,81,"IITG, Guwahati - PCBA_361411"
13716,2022-07-20,37.7,87,"IITG, Guwahati - PCBA_361411"
13717,2022-07-21,39.5,89,"IITG, Guwahati - PCBA_361411"
13718,2022-07-22,10.2,87,"IITG, Guwahati - PCBA_361411"
13719,2022-07-23,29.4,87,"IITG, Guwahati - PCBA_361411"
13720,2022-07-24,10.6,89,"IITG, Guwahati - PCBA_361411"
13721,2022-07-25,21.1,87,"IITG, Guwahati - PCBA_361411"
13722,2022-07-26,10.5,87,"IITG, Guwahati - PCBA_361411"
13723,2022-07-27,5.8,86,"IITG, Guwahati - PCBA_361411"
13724,2022-07-28,6.7,88,"IITG, Guwahati - PCBA_361411"
13725,2022-07-29,18.2,88,"IITG, Guwahati - PCBA_361411"
13726,2022-07-30,34.8,88,"IITG, Guwahati - PCBA_361411"
13727,2022-07-31,21.9,91,"IITG, Guwahati - PCBA_361411"
13728,2022-08-01,5.2,92,"IITG, Guwahati - PCBA_361411"
13729,2022-08-02,11.7,87,"IITG, Guwahati - PCBA_361411"
13730,2022-08-03,19.4,88,"IITG, Guwahati - PCBA_361411"
13731,2022-08-04,7.3,89,"IITG, Guwahati - PCBA_361411"
13732,2022-08-05,13.4,83,"IITG, Guwahati - PCBA_361411"
13733,2022-08-06,7.1,87,"IITG, Guwahati - PCBA_361411"
13734,2022-08-07,11.5,82,"IITG, Guwahati - PCBA_361411"
13735,2022-08-08,19.2,83,"IITG, Guwahati - PCBA_361411"
13736,2022-08-09,13.0,84,"IITG, Guwahati - PCBA_361411"
13737,2022-08-10,9.7,86,"IITG, Guwahati - PCBA_361411"
13738,2022-08-11,0.2,80,"IITG, Guwahati - PCBA_361411"
13739,2022-08-12,0.1,77,"IITG, Guwahati - PCBA_361411"
13740,2022-08-13,0.2,81,"IITG, Guwahati - PCBA_361411"
13741,2022-08-14,35.3,88,"IITG, Guwahati - PCBA_361411"
13742,2022-08-15,1.9,82,"IITG, Guwahati - PCBA_361411"
13743,2022-08-16,0.3,82,"IITG, Guwahati - PCBA_361411"
13744,2022-08-17,1.6,83,"IITG, Guwahati - PCBA_361411"
13745,2022-08-18,0.2,81,"IITG, Guwahati - PCBA_361411"
13746,2022-08-19,17.8,85,"IITG, Guwahati - PCBA_361411"
13747,2022-08-20,14.2,85,"IITG, Guwahati - PCBA_361411"
13748,2022-08-21,15.6,86,"IITG, Guwahati - PCBA_361411"
13749,2022-08-22,0.4,81,"IITG, Guwahati - PCBA_361411"
13750,2022-08-23,15.4,86,"IITG, Guwahati - PCBA_361411"
13751,2022-08-24,1.2,82,"IITG, Guwahati - PCBA_361411"
13752,2022-08-25,0.0,78,"IITG, Guwahati - PCBA_361411"
13753,2022-08-26,0.0,77,"IITG, Guwahati - PCBA_361411"
13754,2022-08-27,0.9,82,"IITG, Guwahati - PCBA_361411"
13755,2022-08-28,25.2,89,"IITG, Guwahati - PCBA_361411"
13756,2022-08-29,10.2,87,"IITG, Guwahati - PCBA_361411"
13757,2022-08-30,9.1,89,"IITG, Guwahati - PCBA_361411"
